"","X","CancerSite","Sex","Race","Year","rate.2.2018","se.2.2018","modrate.2.2018","rate.11.2018","se.11.2018","modrate.11.2018","rate.2.2019","se.2.2019","modrate.2.2019"
"2546",2546,"Oral Cavity and Pharynx","Female","All Races",2008,6.326655683,0.117943466,6.301952467,6.325024315,0.117872967,6.298087611,6.321362326,0.117804943,6.292137217
"2547",2547,"Oral Cavity and Pharynx","Female","All Races",2009,6.420910366,0.11813675,6.310528188,6.414424974,0.117998072,6.306068746,6.408516683,0.117908853,6.302701397
"2548",2548,"Oral Cavity and Pharynx","Female","All Races",2010,6.237809485,0.115538855,6.319115579,6.230533385,0.115383668,6.314059995,6.230545975,0.115346517,6.313283315
"2549",2549,"Oral Cavity and Pharynx","Female","All Races",2011,6.286061773,0.115448898,6.327714656,6.277784009,0.115265818,6.322061371,6.283223252,0.115273302,6.323882999
"2550",2550,"Oral Cavity and Pharynx","Female","All Races",2012,6.304932517,0.114234601,6.336325435,6.292756175,0.113981655,6.330072886,6.285690684,0.113872728,6.334500479
"2551",2551,"Oral Cavity and Pharynx","Female","All Races",2013,6.309008669,0.113494718,6.344947931,6.292994276,0.113176257,6.338094554,6.291084622,0.113106569,6.345135785
"2552",2552,"Oral Cavity and Pharynx","Female","All Races",2014,6.396027126,0.11305558,6.35358216,6.382918161,0.112678475,6.346126387,6.373055655,0.112486958,6.355788948
"2553",2553,"Oral Cavity and Pharynx","Female","All Races",2015,6.511367034,0.114181503,6.362228139,6.499729632,0.113530395,6.354168398,6.492853366,0.113382877,6.366459997
"2554",2554,"Oral Cavity and Pharynx","Female","All Races",2016,6.345179392,0.115128165,6.370885883,6.356709608,0.111765783,6.362220601,6.408498612,0.112047944,6.377148961
"2555",2555,"Oral Cavity and Pharynx","Female","All Races",2017,NA,NA,NA,NA,NA,NA,6.420902461,0.115173533,6.387855872
"2556",2556,"Oral Cavity and Pharynx","Female","White",2000,6.349116974,0.13825727,6.248576936,6.346203076,0.138225491,6.252470832,6.358209668,0.138358179,6.22176314
"2557",2557,"Oral Cavity and Pharynx","Female","White",2001,6.537425134,0.139331096,6.272513698,6.540595171,0.139367155,6.2752989,6.537503196,0.139332852,6.247894382
"2558",2558,"Oral Cavity and Pharynx","Female","White",2002,6.427930042,0.137868946,6.296542155,6.428456301,0.137878285,6.298210315,6.428456301,0.137878285,6.274135376
"2559",2559,"Oral Cavity and Pharynx","Female","White",2003,6.037746859,0.13257989,6.32066266,6.047294115,0.132694225,6.32120538,6.040862158,0.132615911,6.300486581
"2560",2560,"Oral Cavity and Pharynx","Female","White",2004,6.251778962,0.134398882,6.344875565,6.248654853,0.134361241,6.344284402,6.248654853,0.134361241,6.32694846
"2561",2561,"Oral Cavity and Pharynx","Female","White",2005,6.140315284,0.134493863,6.369181223,6.140070606,0.134489223,6.367447686,5.992177184,0.131244636,6.353521478
"2562",2562,"Oral Cavity and Pharynx","Female","White",2006,6.324773712,0.13398839,6.39357999,6.325247732,0.133999721,6.39069554,6.322399851,0.133969439,6.380206103
"2563",2563,"Oral Cavity and Pharynx","Female","White",2007,6.266248753,0.132562758,6.418072223,6.259275321,0.132411135,6.414028274,6.259275321,0.132411135,6.407002802
"2564",2564,"Oral Cavity and Pharynx","Female","White",2008,6.539600886,0.134864473,6.44265828,6.541545135,0.134795303,6.437446196,6.539096835,0.134716304,6.433912046
"2565",2565,"Oral Cavity and Pharynx","Female","White",2009,6.644442564,0.13541715,6.46733852,6.627510896,0.135129398,6.460949618,6.626402742,0.135050816,6.460934309
"2566",2566,"Oral Cavity and Pharynx","Female","White",2010,6.441687253,0.132664321,6.492113304,6.437688564,0.132474716,6.484538852,6.442477228,0.132465641,6.488070065
"2567",2567,"Oral Cavity and Pharynx","Female","White",2011,6.550313908,0.133729736,6.516982993,6.544448385,0.13353452,6.508214212,6.539833016,0.133415177,6.51531979
"2568",2568,"Oral Cavity and Pharynx","Female","White",2012,6.49320229,0.131688799,6.541947953,6.479805357,0.131371483,6.531976012,6.468359488,0.131162879,6.542683963
"2569",2569,"Oral Cavity and Pharynx","Female","White",2013,6.522648275,0.131317421,6.567008547,6.512662499,0.130997335,6.555824567,6.50502138,0.130814852,6.570163065
"2570",2570,"Oral Cavity and Pharynx","Female","White",2014,6.673769448,0.13163996,6.592165142,6.655965485,0.131132987,6.579760194,6.64233357,0.13083611,6.597757578
"2571",2571,"Oral Cavity and Pharynx","Female","White",2015,6.668435124,0.132418367,6.617418106,6.667709291,0.131721466,6.603783211,6.661063731,0.131512851,6.625467988
"2572",2572,"Oral Cavity and Pharynx","Female","White",2016,6.645558338,0.13557741,6.642767808,6.621061634,0.131022048,6.627893938,6.66341381,0.131085651,6.65329478
"2573",2573,"Oral Cavity and Pharynx","Female","White",2017,NA,NA,NA,NA,NA,NA,6.781039943,0.137082074,6.681238445
"2574",2574,"Oral Cavity and Pharynx","Female","Black",2000,5.231525282,0.363392232,5.960927881,5.231525282,0.363392232,5.954935909,5.231525282,0.363392232,5.945846254
"2575",2575,"Oral Cavity and Pharynx","Female","Black",2001,6.140011525,0.385112544,5.905475475,6.140011525,0.385112544,5.899804017,6.140011525,0.385112544,5.886719395
"2576",2576,"Oral Cavity and Pharynx","Female","Black",2002,5.399751546,0.358610527,5.850538923,5.399751546,0.358610527,5.845182546,5.399751546,0.358610527,5.828180508
"2577",2577,"Oral Cavity and Pharynx","Female","Black",2003,6.338455398,0.381716119,5.796113427,6.338455398,0.381716119,5.791066771,6.33835655,0.381708837,5.770223745
"2578",2578,"Oral Cavity and Pharynx","Female","Black",2004,5.621372862,0.360121422,5.742194232,5.621372862,0.360121422,5.73745201,5.621372862,0.360121422,5.712843317
"2579",2579,"Oral Cavity and Pharynx","Female","Black",2005,6.089147867,0.385585382,5.688776628,6.089147867,0.385585382,5.684333624,5.69000255,0.359438167,5.656033493
"2580",2580,"Oral Cavity and Pharynx","Female","Black",2006,5.745943556,0.355543679,5.635855948,5.764383168,0.356021526,5.631707018,5.764383168,0.356021526,5.5997886
"2581",2581,"Oral Cavity and Pharynx","Female","Black",2007,6.112542591,0.360320899,5.583427572,6.128436426,0.36067482,5.579567638,6.128436426,0.36067482,5.544103018
"2582",2582,"Oral Cavity and Pharynx","Female","Black",2008,5.049672941,0.32637469,5.531486918,5.036109509,0.325485287,5.527910975,5.029331423,0.325043902,5.488971186
"2583",2583,"Oral Cavity and Pharynx","Female","Black",2009,5.643560176,0.337201578,5.480029449,5.638734146,0.336323498,5.476732558,5.630473253,0.335828896,5.434387598
"2584",2584,"Oral Cavity and Pharynx","Female","Black",2010,5.521885492,0.337083197,5.429050672,5.501369232,0.335831981,5.426027961,5.492449322,0.335276918,5.380346802
"2585",2585,"Oral Cavity and Pharynx","Female","Black",2011,5.08929553,0.314670308,5.378546132,5.060545325,0.312831105,5.375792796,5.066599624,0.312647834,5.3268434
"2586",2586,"Oral Cavity and Pharynx","Female","Black",2012,5.128944819,0.313818015,5.328511417,5.093998146,0.311503761,5.326022718,5.083949268,0.310896887,5.273872048
"2587",2587,"Oral Cavity and Pharynx","Female","Black",2013,5.120564141,0.312330122,5.278942158,5.081932283,0.309942485,5.27671342,5.072535879,0.309361567,5.221427455
"2588",2588,"Oral Cavity and Pharynx","Female","Black",2014,5.366108161,0.316567329,5.229834024,5.32310151,0.314019149,5.227860637,5.31524165,0.313540545,5.169504383
"2589",2589,"Oral Cavity and Pharynx","Female","Black",2015,5.548191507,0.31509009,5.181182726,5.470018329,0.310496371,5.179460141,5.486268248,0.310925276,5.118097647
"2590",2590,"Oral Cavity and Pharynx","Female","Black",2016,4.762212907,0.299476594,5.132984014,4.962332257,0.295061458,5.131507747,5.047564086,0.297094541,5.06720211
"2591",2591,"Oral Cavity and Pharynx","Female","Black",2017,NA,NA,NA,NA,NA,NA,4.648561496,0.293111268,5.016812691
"2592",2592,"Ovary","Female","All Races",2000,14.225066543,0.188128189,14.25833867,14.225429119,0.188132763,14.282922293,14.233047244,0.188184177,14.288724354
"2593",2593,"Ovary","Female","All Races",2001,14.298775183,0.186914449,14.047066765,14.302289309,0.186943535,14.065790011,14.302289309,0.186943535,14.065368302
"2594",2594,"Ovary","Female","All Races",2002,13.88659726,0.182669333,13.838925368,13.88642948,0.182667025,13.851958624,13.891217238,0.182698396,13.845503669
"2595",2595,"Ovary","Female","All Races",2003,13.438975196,0.178151979,13.63386809,13.448924981,0.178222111,13.641377951,13.453775214,0.178255895,13.629075879
"2596",2596,"Ovary","Female","All Races",2004,13.1027424,0.174606716,13.431849233,13.107247115,0.174636355,13.433998575,13.11462931,0.174688485,13.416031209
"2597",2597,"Ovary","Female","All Races",2005,13.122262043,0.175904819,13.232823777,13.123080192,0.175914983,13.229771827,12.777833151,0.171248361,13.206316773
"2598",2598,"Ovary","Female","All Races",2006,13.093700601,0.172150263,13.036747366,13.106161944,0.17224078,13.028649782,13.117991697,0.172322385,12.999880516
"2599",2599,"Ovary","Female","All Races",2007,12.835128312,0.169359595,12.843576302,12.827571635,0.169230208,12.83058524,12.834204541,0.169274207,12.796671194
"2600",2600,"Ovary","Female","All Races",2008,12.998017437,0.169764447,12.653267538,12.978012057,0.169516931,12.635531721,12.968866669,0.169380795,12.596638366
"2601",2601,"Ovary","Female","All Races",2009,12.547284167,0.165621114,12.465778659,12.530571,0.165376149,12.443443451,12.528800964,0.165276088,12.399732376
"2602",2602,"Ovary","Female","All Races",2010,12.341203698,0.162997053,12.281067884,12.333196587,0.162799847,12.254275351,12.326989413,0.162667219,12.205904348
"2603",2603,"Ovary","Female","All Races",2011,11.926075123,0.159525062,12.099094047,11.90579219,0.159215347,12.067983029,11.89593325,0.159043239,12.015106168
"2604",2604,"Ovary","Female","All Races",2012,11.933657893,0.158728685,11.919816594,11.917557271,0.158396669,11.884522765,11.909059011,0.158213983,11.827290474
"2605",2605,"Ovary","Female","All Races",2013,11.641757352,0.155309674,11.743195572,11.616185069,0.154836092,11.703851506,11.590574983,0.154546383,11.642410646
"2606",2606,"Ovary","Female","All Races",2014,11.645426209,0.155022956,11.569191619,11.634655859,0.154616891,11.525926854,11.63606797,0.154441813,11.460420791
"2607",2607,"Ovary","Female","All Races",2015,11.744391904,0.15535698,11.397765957,11.682006998,0.154144959,11.350707053,11.667586183,0.153802975,11.281275734
"2608",2608,"Ovary","Female","All Races",2016,10.847594423,0.153667941,11.228880383,10.746837053,0.148169677,11.178150984,10.836147681,0.148408605,11.104931006
"2609",2609,"Ovary","Female","All Races",2017,NA,NA,NA,NA,NA,NA,10.555177433,0.15022891,10.931342834
"2610",2610,"Ovary","Female","White",2000,15.038489244,0.214492148,15.098062369,15.035739928,0.214474311,15.129827041,15.042327592,0.214524896,15.146560841
"2611",2611,"Ovary","Female","White",2001,15.262163079,0.214635318,14.86351846,15.266447498,0.214672046,14.887212302,15.266447498,0.214672046,14.895647773
"2612",2612,"Ovary","Female","White",2002,14.663170158,0.209011451,14.63261812,14.669473139,0.209058366,14.648488018,14.669473139,0.209058366,14.648891251
"2613",2613,"Ovary","Female","White",2003,14.053488109,0.203200414,14.405304749,14.072417342,0.203349576,14.413591803,14.071657139,0.203339779,14.406222418
"2614",2614,"Ovary","Female","White",2004,13.784338497,0.200104885,14.181522623,13.783877367,0.200099018,14.182462272,13.787101384,0.200124989,14.167573559
"2615",2615,"Ovary","Female","White",2005,13.813659438,0.202109446,13.961216886,13.80896091,0.202081639,13.955039026,13.484079354,0.197282685,13.932878081
"2616",2616,"Ovary","Female","White",2006,13.874096951,0.198841724,13.744333533,13.890129192,0.198970724,13.73126263,13.898247273,0.1990247,13.702070492
"2617",2617,"Ovary","Female","White",2007,13.511864421,0.195679036,13.530819399,13.501746903,0.195510759,13.511074607,13.513457788,0.195600262,13.475086388
"2618",2618,"Ovary","Female","White",2008,13.669110587,0.196421513,13.320622143,13.643267227,0.196067918,13.294417415,13.638327036,0.195956374,13.25186243
"2619",2619,"Ovary","Female","White",2009,13.329460318,0.193019033,13.113690239,13.302260828,0.192602428,13.081234435,13.306000793,0.192556951,13.032336329
"2620",2620,"Ovary","Female","White",2010,13.070386794,0.190095203,12.909972961,13.050190032,0.189742909,12.871469956,13.048041968,0.189653178,12.816446826
"2621",2621,"Ovary","Female","White",2011,12.504891555,0.185542173,12.70942037,12.469344455,0.185000248,12.665069161,12.458978214,0.184847999,12.60413368
"2622",2622,"Ovary","Female","White",2012,12.525575111,0.185482715,12.511983303,12.496195283,0.184904847,12.461978112,12.486049622,0.184740041,12.395337645
"2623",2623,"Ovary","Female","White",2013,12.071487669,0.180216948,12.317613363,12.029607935,0.17946886,12.262143734,12.014218661,0.17926709,12.190000458
"2624",2624,"Ovary","Female","White",2014,12.152603398,0.181061797,12.126262902,12.138843605,0.180523582,12.065513806,12.144401635,0.180408868,11.988064821
"2625",2625,"Ovary","Female","White",2015,12.387690422,0.183400962,11.937885014,12.294997197,0.181576539,11.872036942,12.281377637,0.181234095,11.789474385
"2626",2626,"Ovary","Female","White",2016,11.33427002,0.181355053,11.75243352,11.207157384,0.174284081,11.681662581,11.305400322,0.174580566,11.594173735
"2627",2627,"Ovary","Female","White",2017,NA,NA,NA,NA,NA,NA,10.920383106,0.176703771,11.402108372
"2628",2628,"Ovary","Female","Black",2000,10.526243411,0.51999392,10.694070707,10.550995845,0.520582712,10.690670716,10.550995845,0.520582712,10.628775641
"2629",2629,"Ovary","Female","Black",2001,9.776916179,0.494595888,10.607213832,9.776916179,0.494595888,10.605392484,9.776916179,0.494595888,10.545197699
"2630",2630,"Ovary","Female","Black",2002,10.449218302,0.507291808,10.521062406,10.449218302,0.507291808,10.520794508,10.449218302,0.507291808,10.462276961
"2631",2631,"Ovary","Female","Black",2003,11.318768421,0.521258703,10.435610699,11.318768421,0.521258703,10.436871359,11.366764703,0.522394165,10.380008259
"2632",2632,"Ovary","Female","Black",2004,10.43177396,0.492794588,10.350853027,10.451444552,0.493187022,10.353617656,10.470533513,0.493556306,10.298386465
"2633",2633,"Ovary","Female","Black",2005,10.483013627,0.509061,10.266783754,10.478980889,0.508843349,10.271028058,9.758160009,0.473624227,10.217406494
"2634",2634,"Ovary","Female","Black",2006,9.476942823,0.463066691,10.183397289,9.476942823,0.463066691,10.189097267,9.496871703,0.463495329,10.137063297
"2635",2635,"Ovary","Female","Black",2007,10.294516318,0.478792638,10.100688087,10.281815642,0.478212686,10.107820029,10.281815642,0.478212686,10.057351869
"2636",2636,"Ovary","Female","Black",2008,10.226687095,0.473060854,10.018650645,10.218317927,0.472722319,10.027191129,10.20215684,0.471955179,9.97826724
"2637",2637,"Ovary","Female","Black",2009,10.213424301,0.467280689,9.937279509,10.208167438,0.467105811,9.947205397,10.188430389,0.466176186,9.899804483
"2638",2638,"Ovary","Female","Black",2010,9.841382358,0.448993663,9.856569266,9.852894995,0.449185086,9.867857702,9.814063792,0.447782183,9.821958707
"2639",2639,"Ovary","Female","Black",2011,9.945336956,0.449218743,9.776514549,9.957941539,0.449388387,9.789142954,9.94768938,0.448411488,9.744725061
"2640",2640,"Ovary","Female","Black",2012,10.054563051,0.441542244,9.697110034,10.073853276,0.441558275,9.711056105,10.059257857,0.44043689,9.668098731
"2641",2641,"Ovary","Female","Black",2013,9.427036629,0.423105852,9.618350439,9.436818576,0.423198464,9.633592145,9.411649343,0.421981708,9.592074942
"2642",2642,"Ovary","Female","Black",2014,9.328292907,0.416244326,9.540230527,9.322820097,0.415320495,9.556746106,9.321357506,0.413934725,9.516648956
"2643",2643,"Ovary","Female","Black",2015,9.064801346,0.405648621,9.462745103,9.101700473,0.405361429,9.480513059,9.082697832,0.404033946,9.441816072
"2644",2644,"Ovary","Female","Black",2016,9.49363745,0.431585417,9.385889012,9.530623713,0.417252646,9.404888114,9.556284217,0.416012552,9.367571626
"2645",2645,"Ovary","Female","Black",2017,NA,NA,NA,NA,NA,NA,9.175850342,0.418174284,9.293910992
"2646",2646,"Pancreas","Both Sexes","All Races",2000,11.336575678,0.125432091,11.380004833,11.336508913,0.125431333,11.26114043,11.337920305,0.125439273,11.36549553
"2647",2647,"Pancreas","Both Sexes","All Races",2001,11.319882488,0.124410352,11.485011827,11.321036007,0.124415601,11.397307908,11.321036007,0.124415601,11.468311367
"2648",2648,"Pancreas","Both Sexes","All Races",2002,11.667051119,0.125263087,11.590987754,11.669750512,0.125277644,11.535121897,11.669714006,0.125277294,11.572057309
"2649",2649,"Pancreas","Both Sexes","All Races",2003,11.474396828,0.123219442,11.697941555,11.475293695,0.12322229,11.674602304,11.475293695,0.12322229,11.676741769
"2650",2650,"Pancreas","Both Sexes","All Races",2004,11.794845014,0.123906193,11.805882254,11.794545775,0.123903154,11.815769282,11.794545775,0.123903154,11.782373238
"2651",2651,"Pancreas","Both Sexes","All Races",2005,11.971489367,0.125488063,11.914818956,11.976123786,0.125509972,11.958643222,11.659050294,0.122182318,11.888960282
"2652",2652,"Pancreas","Both Sexes","All Races",2006,12.191145471,0.12426091,12.024760853,12.195429223,0.124279487,12.103244766,12.195429223,0.124279487,11.996511546
"2653",2653,"Pancreas","Both Sexes","All Races",2007,12.221940457,0.123198278,12.135717219,12.218481381,0.123157667,12.249594803,12.222036371,0.123175206,12.105035752
"2654",2654,"Pancreas","Both Sexes","All Races",2008,12.466377049,0.123112991,12.247697416,12.462367134,0.123055268,12.397714476,12.460971184,0.123030499,12.214541702
"2655",2655,"Pancreas","Both Sexes","All Races",2009,12.485951501,0.122280393,12.36071089,12.480035702,0.12220332,12.462096545,12.475905825,0.122164122,12.325038278
"2656",2656,"Pancreas","Both Sexes","All Races",2010,12.472343197,0.120965504,12.474767177,12.468481772,0.120897818,12.526812955,12.470075942,0.120887678,12.43653444
